card_transaction_id,card_id,transaction_date,amount_inr,merchant,txn_type
20001263,7000037,2024-10-13,33542.22,Flipkart,FEE
20001264,7000037,2024-08-25,134548.26,Zomato,FEE
20001265,7000037,2025-08-14,122692.21,BigBasket,CASH_WITHDRAWAL
20001266,7000037,2025-09-12,137080.59,Swiggy,REFUND
20001267,7000037,2025-01-18,81095.39,Myntra,CASH_WITHDRAWAL
20001268,7000037,2024-04-01,11526.18,Myntra,CASH_WITHDRAWAL
20001269,7000037,2024-04-18,5109.53,BigBasket,REFUND
20001270,7000037,2025-08-20,105326.45,Local Store,REFUND
20001271,7000037,2023-04-18,184951.43,Myntra,CASH_WITHDRAWAL
20001272,7000037,2023-01-27,142921.31,Amazon,CASH_WITHDRAWAL
20001273,7000037,2024-03-16,82856.14,Swiggy,CASH_WITHDRAWAL
20001274,7000037,2024-10-09,143752.56,Uber,REFUND
20001275,7000037,2025-03-04,189379.52,Swiggy,FEE
20001276,7000037,2024-04-10,104850.23,Uber,FEE
20001277,7000037,2025-03-09,186160.91,Local Store,PURCHASE
20001278,7000037,2023-10-18,73204.43,Swiggy,CASH_WITHDRAWAL
20001279,7000037,2024-05-01,54464.73,Uber,CASH_WITHDRAWAL
20001280,7000037,2025-01-14,80956.45,BigBasket,FEE
20001281,7000037,2025-09-10,61101.41,Local Store,CASH_WITHDRAWAL
20001282,7000037,2025-09-19,15465.67,Myntra,REFUND
20001283,7000037,2023-09-16,44459.01,Swiggy,FEE
20001284,7000037,2023-06-23,84230.77,Myntra,PURCHASE
20001285,7000037,2024-03-12,98406.01,Local Store,FEE
20001286,7000037,2025-01-18,38304.4,Myntra,CASH_WITHDRAWAL
20001287,7000037,2023-08-10,139036.42,Flipkart,PURCHASE
20001288,7000037,2024-11-18,91413.34,Myntra,PURCHASE
20001289,7000037,2024-02-12,190147.35,Flipkart,PURCHASE
20001290,7000037,2023-11-07,183720.2,Flipkart,CASH_WITHDRAWAL
20001291,7000037,2024-03-06,198861.35,Swiggy,REFUND
20001292,7000037,2023-02-16,144467.2,Swiggy,REFUND
20001293,7000037,2024-06-21,93341.1,Amazon,PURCHASE
20001294,7000037,2023-06-24,189032.98,BigBasket,CASH_WITHDRAWAL
20001295,7000037,2024-11-22,18537.66,Swiggy,REFUND
20001296,7000037,2024-05-08,25315.13,BigBasket,PURCHASE
20001297,7000037,2025-04-23,104638.78,Flipkart,FEE
20001298,7000037,2024-05-22,63032.97,Swiggy,FEE
20001299,7000037,2025-03-31,155995.42,BigBasket,CASH_WITHDRAWAL
20001300,7000038,2023-12-05,61792.53,Uber,PURCHASE
20001301,7000038,2026-01-13,134489.85,Uber,PURCHASE
20001302,7000038,2024-05-18,35512.46,Uber,PURCHASE
20001303,7000038,2023-03-05,130260.37,Zomato,CASH_WITHDRAWAL
20001304,7000038,2025-09-14,140001.91,Local Store,PURCHASE
20001305,7000038,2025-09-01,102687.81,Uber,REFUND
20001306,7000038,2025-04-02,21604.1,Amazon,CASH_WITHDRAWAL
20001307,7000038,2024-01-17,192667.3,Amazon,REFUND
20001308,7000038,2025-01-25,73650.34,Zomato,CASH_WITHDRAWAL
20001309,7000038,2024-11-13,194099.62,Zomato,REFUND
20001310,7000038,2023-09-26,187256.46,BigBasket,PURCHASE
20001311,7000038,2025-11-17,177231.87,Flipkart,PURCHASE
20001312,7000038,2024-08-16,32235.4,Local Store,REFUND
20001313,7000038,2023-08-07,199766.09,Uber,REFUND
20001314,7000038,2026-01-12,131528.74,BigBasket,FEE
20001315,7000038,2024-11-09,138342.55,BigBasket,CASH_WITHDRAWAL
20001316,7000038,2023-02-20,124995.33,Amazon,FEE
20001317,7000038,2023-04-23,185224.6,Local Store,CASH_WITHDRAWAL
20001318,7000038,2025-11-11,57089.91,Flipkart,FEE
20001319,7000038,2023-12-04,157461.1,Uber,CASH_WITHDRAWAL
20001320,7000038,2024-03-08,97070.63,Zomato,PURCHASE
20001321,7000038,2024-07-27,50588.61,Flipkart,PURCHASE
20001322,7000038,2024-07-20,173373.78,Zomato,CASH_WITHDRAWAL
20001323,7000038,2024-05-07,183321.71,BigBasket,REFUND
20001324,7000038,2023-02-06,59102.21,Flipkart,CASH_WITHDRAWAL
20001325,7000038,2023-03-05,148998.52,Zomato,FEE
20001326,7000038,2024-03-05,45500.13,Local Store,REFUND
20001327,7000038,2025-01-19,161906.03,BigBasket,REFUND
20001328,7000038,2023-07-25,191148.39,Zomato,FEE
20001329,7000038,2025-04-12,7059.54,Zomato,FEE
20001330,7000038,2024-01-31,71336.15,BigBasket,CASH_WITHDRAWAL
20001331,7000038,2025-03-01,179744.0,Zomato,PURCHASE
20001332,7000038,2023-06-09,67931.94,BigBasket,FEE
20001333,7000038,2025-02-13,59047.14,Local Store,CASH_WITHDRAWAL
20001334,7000038,2026-01-14,127411.44,Swiggy,CASH_WITHDRAWAL
20001335,7000038,2024-03-23,93325.01,Uber,CASH_WITHDRAWAL
20001336,7000038,2024-03-08,181950.88,BigBasket,FEE
20001337,7000038,2025-08-08,41454.45,Flipkart,FEE
20001338,7000038,2023-10-19,75257.42,Uber,FEE
20001339,7000038,2023-08-10,123731.44,Swiggy,REFUND
20001340,7000038,2024-12-11,131837.02,Myntra,CASH_WITHDRAWAL
20001341,7000038,2023-03-09,101818.01,Swiggy,CASH_WITHDRAWAL
20001342,7000038,2024-01-26,100092.26,BigBasket,PURCHASE
20001343,7000038,2025-01-21,37938.15,BigBasket,FEE
20001344,7000038,2024-04-23,27450.4,Flipkart,REFUND
20001345,7000038,2025-05-07,57885.42,Local Store,PURCHASE
20001346,7000038,2025-09-01,181022.66,Uber,CASH_WITHDRAWAL
20001347,7000038,2025-04-02,173197.61,BigBasket,FEE
20001348,7000038,2024-10-21,126051.75,Local Store,FEE
20001349,7000038,2025-06-30,107223.95,Flipkart,FEE
20001350,7000038,2025-09-17,153121.81,Local Store,REFUND
20001351,7000038,2023-01-24,19079.03,Local Store,REFUND
20001352,7000039,2025-08-25,108792.41,Uber,CASH_WITHDRAWAL
20001353,7000039,2024-06-16,104571.43,Uber,CASH_WITHDRAWAL
20001354,7000039,2024-10-26,124770.17,Zomato,REFUND
20001355,7000039,2024-06-24,33775.81,Amazon,PURCHASE
20001356,7000039,2023-10-08,48438.51,Zomato,PURCHASE
20001357,7000039,2025-11-01,192572.78,Swiggy,FEE
20001358,7000039,2024-10-24,136789.66,Flipkart,REFUND
20001359,7000039,2023-06-17,132354.05,Zomato,CASH_WITHDRAWAL
20001360,7000039,2023-04-12,95711.53,Local Store,FEE
20001361,7000039,2025-07-08,3166.84,Uber,FEE
20001362,7000039,2023-07-16,19559.63,Local Store,REFUND
20001363,7000039,2025-12-22,38338.3,Flipkart,FEE
20001364,7000039,2025-05-05,143512.07,Uber,CASH_WITHDRAWAL
20001365,7000039,2024-01-20,183795.53,Flipkart,REFUND
20001366,7000039,2023-05-20,176257.8,Zomato,FEE
20001367,7000039,2024-08-21,117271.69,Myntra,CASH_WITHDRAWAL
20001368,7000039,2025-12-12,122488.02,Flipkart,FEE
20001369,7000039,2024-10-23,46489.2,Uber,FEE
20001370,7000039,2024-12-04,66057.36,Amazon,CASH_WITHDRAWAL
20001371,7000039,2025-02-26,82174.15,BigBasket,FEE
20001372,7000039,2024-08-04,37950.01,Uber,PURCHASE
20001373,7000039,2023-08-31,87830.78,Uber,PURCHASE
20001374,7000039,2023-08-12,122143.1,Swiggy,REFUND
20001375,7000039,2025-09-29,19198.14,Uber,FEE
20001376,7000039,2026-01-15,188084.13,Uber,REFUND
20001377,7000039,2024-08-07,25833.4,Flipkart,FEE
20001378,7000039,2023-08-17,88927.88,Zomato,CASH_WITHDRAWAL
20001379,7000039,2023-08-19,192364.09,BigBasket,CASH_WITHDRAWAL
20001380,7000039,2025-11-26,138065.23,Uber,FEE
20001381,7000039,2023-11-22,149075.45,BigBasket,REFUND
20001382,7000039,2024-07-30,1823.38,Swiggy,PURCHASE
20001383,7000039,2024-05-04,176602.65,BigBasket,FEE
20001384,7000039,2025-03-19,23313.84,Local Store,REFUND
20001385,7000039,2023-09-27,70445.67,Flipkart,CASH_WITHDRAWAL
20001386,7000039,2025-04-09,145934.04,BigBasket,REFUND
20001387,7000039,2025-08-27,71141.95,Uber,REFUND
20001388,7000039,2023-10-13,5399.89,Zomato,CASH_WITHDRAWAL
20001389,7000039,2025-03-12,68759.0,Flipkart,REFUND
20001390,7000039,2025-11-21,190987.3,Local Store,PURCHASE
20001391,7000039,2024-08-07,39845.09,BigBasket,CASH_WITHDRAWAL
20001392,7000039,2023-05-11,192089.63,BigBasket,CASH_WITHDRAWAL
20001393,7000039,2025-08-25,121310.54,Myntra,PURCHASE
20001394,7000039,2025-01-24,154899.81,Amazon,REFUND
20001395,7000039,2024-04-25,37353.07,Swiggy,FEE
20001396,7000039,2023-03-29,15031.69,Uber,PURCHASE
20001397,7000039,2023-05-13,90529.9,Amazon,FEE
20001398,7000039,2024-11-05,9104.99,Myntra,PURCHASE
20001399,7000039,2025-11-26,53307.3,Flipkart,FEE
20001400,7000039,2023-08-08,121427.59,Amazon,REFUND
20001401,7000039,2024-03-26,29803.24,Uber,FEE
20001402,7000039,2023-04-17,178210.39,Amazon,CASH_WITHDRAWAL
20001403,7000040,2024-05-02,23864.9,Swiggy,REFUND
20001404,7000040,2023-07-06,26097.9,Amazon,PURCHASE
20001405,7000040,2023-05-28,169213.19,Uber,REFUND
20001406,7000040,2025-11-14,140927.72,Uber,CASH_WITHDRAWAL
20001407,7000040,2024-06-29,195661.86,Amazon,CASH_WITHDRAWAL
20001408,7000040,2023-03-11,69184.19,Myntra,PURCHASE
20001409,7000040,2023-08-05,20158.41,Local Store,REFUND
20001410,7000040,2025-01-23,160457.41,Amazon,PURCHASE
20001411,7000040,2024-04-23,15512.75,Swiggy,REFUND
20001412,7000040,2023-07-08,96286.48,BigBasket,PURCHASE
20001413,7000040,2023-12-14,125835.13,Myntra,PURCHASE
20001414,7000040,2025-04-23,6513.72,Swiggy,PURCHASE
20001415,7000040,2024-04-16,192569.71,Swiggy,PURCHASE
20001416,7000040,2025-07-29,173724.15,Uber,REFUND
20001417,7000040,2024-02-09,51272.13,Myntra,PURCHASE
20001418,7000040,2024-07-19,59560.25,Myntra,FEE
20001419,7000040,2023-04-05,178976.43,Amazon,PURCHASE
20001420,7000040,2025-06-16,137346.39,Zomato,FEE
20001421,7000040,2023-02-18,117343.46,Flipkart,FEE
20001422,7000040,2024-03-02,89712.46,Amazon,PURCHASE
20001423,7000040,2024-12-27,38842.91,BigBasket,PURCHASE
20001424,7000040,2024-05-15,86572.14,Swiggy,FEE
20001425,7000040,2025-12-04,189999.09,Local Store,PURCHASE
20001426,7000040,2024-04-14,34403.46,BigBasket,FEE
20001427,7000040,2023-11-01,140941.11,Swiggy,CASH_WITHDRAWAL
20001428,7000040,2024-03-18,35214.54,Uber,FEE
20001429,7000040,2024-11-23,159592.45,Local Store,PURCHASE
20001430,7000040,2023-03-28,199494.41,Swiggy,PURCHASE
20001431,7000040,2025-08-23,49943.95,Uber,FEE
20001432,7000040,2025-02-13,196920.04,Uber,PURCHASE
20001433,7000040,2025-07-16,199061.08,Uber,PURCHASE
20001434,7000040,2025-11-25,88274.23,Swiggy,PURCHASE
20001435,7000040,2024-07-01,9345.99,Local Store,CASH_WITHDRAWAL
20001436,7000040,2023-11-13,57955.98,Zomato,FEE
20001437,7000040,2025-12-29,90022.71,Myntra,CASH_WITHDRAWAL
20001438,7000040,2023-02-15,177405.87,Flipkart,REFUND
20001439,7000040,2024-05-24,171298.05,Uber,CASH_WITHDRAWAL
20001440,7000040,2025-05-09,25923.83,Local Store,CASH_WITHDRAWAL
20001441,7000040,2023-03-17,23012.42,Amazon,PURCHASE
20001442,7000040,2024-04-19,12457.75,Amazon,REFUND
20001443,7000040,2024-11-04,19516.04,Flipkart,PURCHASE
20001444,7000040,2024-07-20,110136.02,Local Store,CASH_WITHDRAWAL
20001445,7000040,2024-08-08,77719.11,Amazon,PURCHASE
20001446,7000040,2024-12-05,12323.37,Myntra,CASH_WITHDRAWAL
20001447,7000040,2024-04-04,148709.44,Myntra,FEE
20001448,7000040,2025-07-20,34491.56,Uber,FEE
20001449,7000040,2025-05-31,159786.87,Myntra,CASH_WITHDRAWAL
20001450,7000040,2023-02-18,195819.81,BigBasket,REFUND
20001451,7000040,2024-08-22,26756.99,Amazon,FEE
20001452,7000040,2025-05-07,124971.55,BigBasket,PURCHASE
20001453,7000040,2023-10-17,116057.78,BigBasket,REFUND
20001454,7000040,2024-03-31,47812.69,Flipkart,CASH_WITHDRAWAL
20001455,7000041,2024-05-12,148045.3,Local Store,FEE
20001456,7000041,2024-07-24,147368.28,Zomato,PURCHASE
20001457,7000041,2025-02-23,74098.65,Uber,PURCHASE
20001458,7000041,2023-05-28,146899.51,Amazon,PURCHASE
20001459,7000041,2024-06-29,75386.45,Flipkart,FEE
20001460,7000041,2024-05-31,72210.06,Swiggy,PURCHASE
20001461,7000041,2024-03-02,149637.39,Flipkart,FEE
20001462,7000041,2026-01-14,60445.25,BigBasket,REFUND
20001463,7000041,2023-06-08,136706.38,Zomato,PURCHASE
20001464,7000041,2025-09-16,75937.77,Zomato,FEE
20001465,7000041,2024-02-14,27115.12,Myntra,PURCHASE
20001466,7000041,2025-02-06,13227.73,Myntra,PURCHASE
20001467,7000041,2023-11-03,51358.65,BigBasket,REFUND
20001468,7000041,2025-07-29,35012.9,Flipkart,REFUND
20001469,7000041,2025-09-16,61341.71,Local Store,FEE
20001470,7000041,2025-02-06,170743.14,Flipkart,FEE
20001471,7000041,2023-12-01,138580.44,Uber,FEE
20001472,7000041,2024-04-29,113178.53,Zomato,FEE
20001473,7000041,2025-05-10,1065.33,Swiggy,REFUND
20001474,7000041,2025-10-16,104536.8,Swiggy,PURCHASE
20001475,7000041,2023-11-20,147033.24,Swiggy,REFUND
20001476,7000041,2024-10-11,177211.15,Amazon,REFUND
20001477,7000041,2023-11-17,63000.5,Zomato,REFUND
20001478,7000041,2025-12-26,75367.03,BigBasket,REFUND
20001479,7000041,2024-03-02,45017.16,Myntra,REFUND
20001480,7000041,2024-09-12,63191.06,Amazon,REFUND
20001481,7000041,2023-11-12,150937.44,Swiggy,CASH_WITHDRAWAL
20001482,7000041,2023-12-10,142164.59,Amazon,PURCHASE
20001483,7000041,2025-07-13,93760.8,BigBasket,FEE
20001484,7000041,2025-12-31,75614.52,Amazon,REFUND
20001485,7000041,2025-04-26,100432.97,Uber,FEE
20001486,7000041,2023-04-03,70330.58,Local Store,CASH_WITHDRAWAL
20001487,7000041,2025-12-02,62150.21,Myntra,REFUND
20001488,7000041,2024-06-21,150040.65,Flipkart,FEE
20001489,7000041,2025-08-18,149119.78,Local Store,CASH_WITHDRAWAL
20001490,7000041,2024-03-15,173213.97,BigBasket,PURCHASE
20001491,7000041,2025-10-11,191049.46,Myntra,FEE
20001492,7000041,2024-05-04,29713.65,Swiggy,PURCHASE
20001493,7000041,2023-04-30,150238.5,Local Store,CASH_WITHDRAWAL
20001494,7000041,2023-03-26,34629.31,Swiggy,PURCHASE
20001495,7000041,2024-09-09,17156.96,Uber,FEE
20001496,7000041,2025-11-08,127363.8,Amazon,PURCHASE
20001497,7000041,2025-12-23,126418.74,Amazon,PURCHASE
20001498,7000041,2024-03-07,7232.87,BigBasket,REFUND
20001499,7000041,2024-08-24,40980.4,Flipkart,CASH_WITHDRAWAL
20001500,7000041,2025-01-04,37161.91,Zomato,FEE
20001501,7000041,2023-07-05,3745.97,Swiggy,FEE
20001502,7000041,2025-10-15,178722.71,Local Store,PURCHASE
20001503,7000041,2024-04-30,129758.69,Zomato,FEE
20001504,7000041,2023-04-18,120894.32,Swiggy,FEE
20001505,7000041,2024-06-15,128163.67,Myntra,CASH_WITHDRAWAL
20001506,7000041,2025-10-08,38912.9,Swiggy,PURCHASE
20001507,7000041,2025-01-28,70035.2,Flipkart,REFUND
20001508,7000041,2024-04-04,173505.16,Local Store,CASH_WITHDRAWAL
20001509,7000041,2025-06-22,152800.23,BigBasket,FEE
20001510,7000041,2023-02-16,35361.91,BigBasket,FEE
20001511,7000041,2024-10-21,5551.3,Myntra,REFUND
20001512,7000042,2024-10-18,122737.81,Local Store,REFUND
20001513,7000042,2024-05-14,114244.11,Myntra,CASH_WITHDRAWAL
20001514,7000042,2024-04-22,119957.98,BigBasket,FEE
20001515,7000042,2023-03-18,91740.01,Amazon,PURCHASE
20001516,7000042,2024-08-10,366.4,Uber,CASH_WITHDRAWAL
20001517,7000042,2023-07-09,153240.65,Amazon,REFUND
20001518,7000042,2025-08-20,48167.12,Flipkart,REFUND
20001519,7000042,2024-07-16,97103.13,Flipkart,FEE
20001520,7000042,2023-02-22,77682.97,Swiggy,PURCHASE
20001521,7000042,2025-12-03,94959.31,Local Store,REFUND
20001522,7000042,2025-06-30,88998.86,Myntra,CASH_WITHDRAWAL
20001523,7000042,2023-12-08,123766.77,Uber,REFUND
20001524,7000042,2023-09-27,194153.62,Local Store,PURCHASE
20001525,7000042,2025-01-31,76404.31,Amazon,FEE
20001526,7000042,2024-08-17,48943.81,BigBasket,FEE
20001527,7000042,2023-09-10,114431.66,Local Store,FEE
20001528,7000042,2023-05-30,3308.05,BigBasket,REFUND
20001529,7000042,2024-01-22,178956.8,Amazon,PURCHASE
20001530,7000042,2025-06-29,53439.78,Uber,REFUND
20001531,7000042,2025-02-16,125793.15,Myntra,PURCHASE
20001532,7000042,2024-10-16,93367.01,Swiggy,FEE
20001533,7000042,2025-12-16,164024.61,Local Store,PURCHASE
20001534,7000042,2025-07-25,124056.72,Zomato,FEE
20001535,7000042,2024-05-08,186210.52,Amazon,CASH_WITHDRAWAL
20001536,7000042,2024-02-08,116988.72,BigBasket,CASH_WITHDRAWAL
20001537,7000042,2024-02-21,58051.28,Swiggy,REFUND
20001538,7000042,2025-03-20,165665.39,Myntra,REFUND
20001539,7000042,2024-11-28,130445.18,Zomato,CASH_WITHDRAWAL
20001540,7000042,2023-07-28,45793.99,Local Store,CASH_WITHDRAWAL
20001541,7000042,2024-10-23,179314.48,Uber,CASH_WITHDRAWAL
20001542,7000042,2023-12-23,74258.46,Amazon,CASH_WITHDRAWAL
20001543,7000042,2026-01-02,25418.93,Amazon,FEE
20001544,7000042,2023-10-24,105173.5,BigBasket,FEE
20001545,7000042,2024-11-24,54096.72,Flipkart,REFUND
20001546,7000042,2024-07-22,61086.76,Local Store,PURCHASE
20001547,7000042,2025-02-06,136852.21,Zomato,PURCHASE
20001548,7000042,2024-06-13,158138.08,Swiggy,PURCHASE
20001549,7000042,2023-02-06,106102.43,Local Store,REFUND
20001550,7000042,2025-05-15,93271.6,Swiggy,PURCHASE
20001551,7000042,2024-01-15,76932.35,Myntra,FEE
20001552,7000042,2024-08-16,30782.81,Zomato,FEE
20001553,7000042,2025-11-29,153498.4,Swiggy,PURCHASE
20001554,7000042,2024-08-13,47866.88,Uber,CASH_WITHDRAWAL
20001555,7000042,2025-02-27,177998.87,Flipkart,REFUND
20001556,7000042,2025-07-21,94811.44,BigBasket,PURCHASE
20001557,7000042,2024-12-26,10227.37,Zomato,PURCHASE
20001558,7000042,2023-10-12,155960.88,Zomato,CASH_WITHDRAWAL
20001559,7000042,2024-02-15,127829.02,Swiggy,REFUND
20001560,7000042,2023-08-03,198763.64,Local Store,PURCHASE
20001561,7000042,2025-10-10,191159.98,Local Store,REFUND
20001562,7000042,2023-04-11,117854.4,Flipkart,REFUND
20001563,7000042,2023-11-25,163460.28,Uber,REFUND
20001564,7000042,2023-07-04,107563.32,Uber,REFUND
20001565,7000042,2023-06-29,50675.74,Uber,REFUND
20001566,7000042,2023-08-04,135105.52,Uber,REFUND
20001567,7000042,2023-03-20,20957.99,Local Store,CASH_WITHDRAWAL
20001568,7000042,2023-11-04,189890.38,Uber,CASH_WITHDRAWAL
20001569,7000042,2023-08-19,49106.33,Myntra,CASH_WITHDRAWAL
20001570,7000042,2024-06-11,15479.0,BigBasket,PURCHASE
20001571,7000043,2025-08-21,59097.15,Local Store,REFUND
20001572,7000043,2023-12-16,116797.36,Uber,PURCHASE
20001573,7000043,2025-07-11,101694.74,Local Store,PURCHASE
20001574,7000043,2026-01-17,4580.22,Uber,FEE
20001575,7000043,2024-04-28,19868.16,Uber,CASH_WITHDRAWAL
20001576,7000043,2025-11-10,106920.63,Zomato,FEE
20001577,7000043,2023-08-31,196444.9,Zomato,CASH_WITHDRAWAL
20001578,7000043,2023-02-24,77134.47,Flipkart,FEE
20001579,7000043,2024-06-11,172325.0,Zomato,FEE
20001580,7000043,2025-09-07,190956.88,Zomato,PURCHASE
20001581,7000043,2023-06-14,190275.72,Amazon,PURCHASE
20001582,7000043,2024-11-30,64875.15,Myntra,PURCHASE
20001583,7000043,2025-09-17,143482.12,Flipkart,CASH_WITHDRAWAL
20001584,7000043,2025-06-22,48544.24,Local Store,REFUND
20001585,7000043,2025-02-13,81070.4,Swiggy,CASH_WITHDRAWAL
20001586,7000043,2025-12-08,23546.64,BigBasket,PURCHASE
20001587,7000043,2025-04-15,106589.16,BigBasket,FEE
20001588,7000043,2025-11-25,22761.71,Amazon,FEE
20001589,7000043,2024-02-27,120755.56,Swiggy,REFUND
20001590,7000043,2024-11-22,169128.42,Local Store,CASH_WITHDRAWAL
20001591,7000043,2026-01-09,79651.3,Myntra,FEE
20001592,7000043,2025-08-01,28531.82,Uber,REFUND
20001593,7000043,2025-07-26,35386.23,Swiggy,CASH_WITHDRAWAL
20001594,7000043,2024-03-28,13219.13,Flipkart,FEE
20001595,7000043,2025-10-03,71202.02,Swiggy,FEE
20001596,7000043,2025-02-04,113214.96,BigBasket,CASH_WITHDRAWAL
20001597,7000043,2024-04-04,175416.73,Zomato,FEE
20001598,7000043,2023-12-24,66806.55,Zomato,FEE
20001599,7000043,2024-12-07,116251.58,Uber,REFUND
20001600,7000043,2025-02-22,166417.01,BigBasket,REFUND
20001601,7000043,2024-05-21,16268.01,Flipkart,CASH_WITHDRAWAL
20001602,7000043,2024-07-18,167788.44,Uber,PURCHASE
20001603,7000043,2025-11-25,25123.78,Zomato,CASH_WITHDRAWAL
20001604,7000043,2024-08-15,164531.75,Swiggy,FEE
20001605,7000043,2023-09-08,170091.44,Amazon,FEE
20001606,7000043,2024-12-26,106450.91,Uber,CASH_WITHDRAWAL
20001607,7000043,2025-04-16,62282.81,Local Store,PURCHASE
20001608,7000043,2023-05-21,12254.13,Amazon,PURCHASE
20001609,7000043,2023-12-06,50943.93,Uber,REFUND
20001610,7000043,2025-07-03,69475.65,Amazon,REFUND
20001611,7000043,2025-03-11,74540.42,Uber,REFUND
20001612,7000043,2024-05-22,153568.54,Amazon,FEE
20001613,7000043,2024-11-04,117863.46,Swiggy,FEE
20001614,7000043,2023-06-18,11178.93,Flipkart,PURCHASE
20001615,7000043,2023-02-04,20300.18,Amazon,PURCHASE
20001616,7000043,2024-07-06,194647.87,Zomato,PURCHASE
20001617,7000043,2024-07-07,136500.16,Myntra,PURCHASE
20001618,7000043,2025-09-01,33243.05,Swiggy,CASH_WITHDRAWAL
20001619,7000044,2023-02-27,95926.06,Swiggy,PURCHASE
20001620,7000044,2024-08-14,73547.76,Zomato,PURCHASE
20001621,7000044,2024-01-12,171884.97,Zomato,PURCHASE
20001622,7000044,2024-07-03,29403.87,Swiggy,PURCHASE
20001623,7000044,2023-04-25,196318.38,BigBasket,REFUND
20001624,7000044,2023-10-12,7650.69,Swiggy,REFUND
20001625,7000044,2023-11-01,44832.21,Swiggy,REFUND
20001626,7000044,2025-03-05,169051.28,Myntra,REFUND
20001627,7000044,2024-07-30,91537.88,Local Store,CASH_WITHDRAWAL
20001628,7000044,2025-04-06,94194.32,Swiggy,REFUND
20001629,7000044,2025-12-19,162050.88,Zomato,PURCHASE
20001630,7000044,2025-02-12,1227.34,Flipkart,CASH_WITHDRAWAL
20001631,7000044,2023-09-26,166666.33,Local Store,CASH_WITHDRAWAL
20001632,7000044,2024-01-13,118631.68,Zomato,REFUND
20001633,7000044,2024-09-05,9015.82,Zomato,REFUND
20001634,7000044,2023-06-14,13189.39,Myntra,FEE
20001635,7000044,2025-11-11,65840.07,BigBasket,PURCHASE
20001636,7000044,2023-05-07,6405.39,Amazon,PURCHASE
20001637,7000044,2024-02-03,55981.47,Myntra,PURCHASE
20001638,7000044,2024-09-10,156484.4,Amazon,FEE
20001639,7000044,2025-04-04,130358.59,BigBasket,REFUND
20001640,7000044,2024-12-03,71718.17,Local Store,FEE
20001641,7000044,2024-09-17,38438.95,Swiggy,REFUND
20001642,7000044,2025-06-04,12330.61,Flipkart,FEE
20001643,7000044,2025-08-11,59189.17,Local Store,PURCHASE
20001644,7000044,2025-03-07,54747.01,Flipkart,CASH_WITHDRAWAL
20001645,7000044,2023-07-10,65273.69,Zomato,REFUND
20001646,7000044,2023-12-28,79833.27,Uber,CASH_WITHDRAWAL
20001647,7000044,2023-07-30,183260.41,Uber,PURCHASE
20001648,7000044,2023-10-25,131468.79,Swiggy,PURCHASE
20001649,7000044,2025-01-30,124500.64,Uber,REFUND
20001650,7000044,2024-08-01,39242.99,Zomato,FEE
20001651,7000044,2024-01-18,115151.05,Zomato,FEE
20001652,7000044,2023-06-11,119221.78,Zomato,PURCHASE
20001653,7000044,2024-05-24,112951.83,Swiggy,PURCHASE
20001654,7000044,2025-07-20,2193.44,Swiggy,REFUND
20001655,7000044,2024-05-02,73621.46,Uber,PURCHASE
20001656,7000044,2025-05-09,130158.51,Myntra,CASH_WITHDRAWAL
20001657,7000044,2023-03-29,40565.35,Flipkart,CASH_WITHDRAWAL
20001658,7000044,2024-06-11,166077.61,Local Store,REFUND
20001659,7000044,2023-11-15,46390.86,Flipkart,FEE
20001660,7000044,2026-01-09,40845.09,Zomato,FEE
20001661,7000044,2023-05-02,46847.01,Local Store,FEE
20001662,7000044,2024-05-29,42241.06,Amazon,FEE
20001663,7000044,2023-09-04,193357.22,Swiggy,CASH_WITHDRAWAL
20001664,7000044,2024-05-05,195019.71,BigBasket,CASH_WITHDRAWAL
20001665,7000044,2023-06-18,52992.42,Uber,REFUND
20001666,7000044,2025-01-13,5600.01,Flipkart,CASH_WITHDRAWAL
20001667,7000044,2025-12-03,134414.17,Uber,FEE
