repayment_id,loan_id,due_date,paid_date,amount_inr,status
12002492,9000035,2027-04-24,2027-05-03,16320.13,PAID
12002493,9000035,2027-05-24,,0.0,MISSED
12002494,9000035,2027-06-24,2027-07-07,16320.13,PAID
12002495,9000035,2027-07-24,,0.0,MISSED
12002496,9000035,2027-08-24,,0.0,MISSED
12002497,9000035,2027-09-24,2027-09-24,16320.13,PAID
12002498,9000035,2027-10-24,,0.0,MISSED
12002499,9000035,2027-11-24,2027-12-02,16320.13,PAID
12002500,9000035,2027-12-24,,0.0,MISSED
12002501,9000035,2028-01-24,2028-01-26,16320.13,PAID
12002502,9000035,2028-02-24,,0.0,MISSED
12002503,9000035,2028-03-24,,0.0,MISSED
12002504,9000035,2028-04-24,2028-05-07,16320.13,PAID
12002505,9000035,2028-05-24,,0.0,MISSED
12002506,9000035,2028-06-24,2028-07-05,16320.13,PAID
12002507,9000035,2028-07-24,2028-07-24,16320.13,PAID
12002508,9000035,2028-08-24,2028-08-26,16320.13,PAID
12002509,9000035,2028-09-24,,0.0,MISSED
12002510,9000035,2028-10-24,,0.0,MISSED
12002511,9000035,2028-11-24,2028-11-25,16320.13,PAID
12002512,9000035,2028-12-24,2028-12-29,16320.13,PAID
12002513,9000035,2029-01-24,2029-02-08,16320.13,PAID
12002514,9000035,2029-02-24,2029-03-01,16320.13,PAID
12002515,9000035,2029-03-24,,0.0,MISSED
12002516,9000035,2029-04-24,2029-04-30,16320.13,PAID
12002517,9000035,2029-05-24,,0.0,MISSED
12002518,9000035,2029-06-24,2029-06-26,16320.13,PAID
12002519,9000035,2029-07-24,2029-07-28,16320.13,PAID
12002520,9000035,2029-08-24,2029-08-30,16320.13,PAID
12002521,9000035,2029-09-24,2029-10-07,16320.13,PAID
12002522,9000035,2029-10-24,2029-10-30,16320.13,PAID
12002523,9000035,2029-11-24,2029-11-25,16320.13,PAID
12002524,9000035,2029-12-24,,0.0,MISSED
12002525,9000035,2030-01-24,2030-02-08,16320.13,PAID
12002526,9000035,2030-02-24,2030-03-10,16320.13,PAID
12002527,9000035,2030-03-24,2030-03-29,16320.13,PAID
12002528,9000035,2030-04-24,2030-04-28,32893.04,PAID
12002529,9000035,2030-05-24,,0.0,MISSED
12002530,9000035,2030-06-24,2030-07-08,16320.13,PAID
12002531,9000035,2030-07-24,,0.0,MISSED
12002532,9000035,2030-08-24,,0.0,MISSED
12002533,9000035,2030-09-24,,0.0,MISSED
12002534,9000035,2030-10-24,,0.0,MISSED
12002535,9000035,2030-11-24,2030-11-25,16320.13,PAID
12002536,9000035,2030-12-24,,0.0,MISSED
12002537,9000035,2031-01-24,2031-02-06,11983.55,PAID
12002538,9000035,2031-02-24,2031-03-05,16320.13,PAID
12002539,9000035,2031-03-24,2031-04-08,16320.13,PAID
12002540,9000035,2031-04-24,2031-05-03,10381.48,PAID
12002541,9000035,2031-05-24,2031-05-27,16320.13,PAID
12002542,9000035,2031-06-24,2031-06-26,16320.13,PAID
12002543,9000035,2031-07-24,2031-07-27,16320.13,PAID
12002544,9000035,2031-08-24,2031-09-06,16320.13,PAID
12002545,9000035,2031-09-24,,0.0,MISSED
12002546,9000035,2031-10-24,,0.0,MISSED
12002547,9000035,2031-11-24,,0.0,MISSED
12002548,9000035,2031-12-24,2031-12-29,16320.13,PAID
12002549,9000035,2032-01-24,,0.0,MISSED
12002550,9000035,2032-02-24,2032-02-24,16320.13,PAID
12002551,9000035,2032-03-24,2032-04-01,16320.13,PAID
12002552,9000035,2032-04-24,2032-05-06,16320.13,PAID
12002553,9000035,2032-05-24,2032-06-04,16320.13,PAID
12002554,9000035,2032-06-24,,0.0,MISSED
12002555,9000035,2032-07-24,,0.0,MISSED
12002556,9000035,2032-08-24,,0.0,MISSED
12002557,9000035,2032-09-24,,0.0,MISSED
12002558,9000035,2032-10-24,,0.0,MISSED
12002559,9000035,2032-11-24,2032-12-05,16320.13,PAID
12002560,9000035,2032-12-24,2032-12-27,16320.13,PAID
12002561,9000035,2033-01-24,2033-01-30,16320.13,PAID
12002562,9000035,2033-02-24,,0.0,MISSED
12002563,9000035,2033-03-24,,0.0,MISSED
12002564,9000035,2033-04-24,,0.0,MISSED
12002565,9000035,2033-05-24,2033-06-01,16320.13,PAID
12002566,9000035,2033-06-24,2033-07-01,16320.13,PAID
12002567,9000035,2033-07-24,,0.0,MISSED
12002568,9000035,2033-08-24,,0.0,MISSED
12002569,9000036,2023-03-24,2023-03-31,881765.52,PAID
12002570,9000036,2023-04-24,2023-05-05,881765.52,PAID
12002571,9000036,2023-05-24,2023-06-01,881765.52,PAID
12002572,9000036,2023-06-24,2023-07-01,881765.52,PAID
12002573,9000036,2023-07-24,2023-07-28,881765.52,PAID
12002574,9000036,2023-08-24,2023-09-04,881765.52,PAID
12002575,9000036,2023-09-24,2023-10-04,881765.52,PAID
12002576,9000036,2023-10-24,2023-10-27,1732656.68,PAID
12002577,9000036,2023-11-24,2023-12-09,881765.52,PAID
12002578,9000036,2023-12-24,2023-12-24,881765.52,PAID
12002579,9000036,2024-01-24,2024-01-25,881765.52,PAID
12002580,9000036,2024-02-24,2024-02-29,423292.76,PAID
12002581,9000037,2025-10-04,2025-10-11,52462.8,PAID
12002582,9000037,2025-11-04,2025-11-06,52462.8,PAID
12002583,9000037,2025-12-04,2025-12-05,42875.05,PAID
12002584,9000037,2026-01-04,2026-01-13,52462.8,PAID
12002585,9000037,2026-02-04,2026-02-13,52462.8,PAID
12002586,9000037,2026-03-04,2026-03-10,52462.8,PAID
12002587,9000037,2026-04-04,2026-04-12,52462.8,PAID
12002588,9000037,2026-05-04,2026-05-19,52462.8,PAID
12002589,9000037,2026-06-04,2026-06-19,52462.8,PAID
12002590,9000037,2026-07-04,2026-07-17,52462.8,PAID
12002591,9000037,2026-08-04,2026-08-10,52462.8,PAID
12002592,9000037,2026-09-04,2026-09-07,52462.8,PAID
12002593,9000037,2026-10-04,2026-10-12,52462.8,PAID
12002594,9000037,2026-11-04,2026-11-11,52462.8,PAID
12002595,9000037,2026-12-04,2026-12-15,52462.8,PAID
12002596,9000037,2027-01-04,2027-01-11,52462.8,PAID
12002597,9000037,2027-02-04,2027-02-08,52462.8,PAID
12002598,9000037,2027-03-04,2027-03-18,52462.8,PAID
12002599,9000037,2027-04-04,2027-04-19,52462.8,PAID
12002600,9000037,2027-05-04,2027-05-09,52462.8,PAID
12002601,9000037,2027-06-04,2027-06-15,52462.8,PAID
12002602,9000037,2027-07-04,2027-07-12,52462.8,PAID
12002603,9000037,2027-08-04,2027-08-13,52462.8,PAID
12002604,9000037,2027-09-04,2027-09-16,52462.8,PAID
12002605,9000037,2027-10-04,2027-10-10,52462.8,PAID
12002606,9000037,2027-11-04,2027-11-13,52462.8,PAID
12002607,9000037,2027-12-04,2027-12-07,52462.8,PAID
12002608,9000037,2028-01-04,2028-01-16,52462.8,PAID
12002609,9000037,2028-02-04,2028-02-04,52462.8,PAID
12002610,9000037,2028-03-04,2028-03-14,52462.8,PAID
12002611,9000037,2028-04-04,2028-04-19,52462.8,PAID
12002612,9000037,2028-05-04,2028-05-04,52462.8,PAID
12002613,9000037,2028-06-04,2028-06-11,52462.8,PAID
12002614,9000037,2028-07-04,2028-07-16,52462.8,PAID
12002615,9000037,2028-08-04,2028-08-12,52462.8,PAID
12002616,9000037,2028-09-04,2028-09-18,11587.07,PAID
12002617,9000037,2028-10-04,2028-10-17,52462.8,PAID
12002618,9000037,2028-11-04,2028-11-08,52462.8,PAID
12002619,9000037,2028-12-04,2028-12-12,21781.43,PAID
12002620,9000037,2029-01-04,2029-01-07,52462.8,PAID
12002621,9000037,2029-02-04,2029-02-09,52462.8,PAID
12002622,9000037,2029-03-04,2029-03-12,52462.8,PAID
12002623,9000037,2029-04-04,2029-04-16,52462.8,PAID
12002624,9000037,2029-05-04,2029-05-04,52462.8,PAID
12002625,9000037,2029-06-04,2029-06-12,35876.09,PAID
12002626,9000037,2029-07-04,2029-07-19,52462.8,PAID
12002627,9000037,2029-08-04,2029-08-13,52462.8,PAID
12002628,9000037,2029-09-04,2029-09-18,52462.8,PAID
12002629,9000037,2029-10-04,2029-10-06,52462.8,PAID
12002630,9000037,2029-11-04,2029-11-08,52462.8,PAID
12002631,9000037,2029-12-04,2029-12-17,52462.8,PAID
12002632,9000037,2030-01-04,2030-01-06,52462.8,PAID
12002633,9000037,2030-02-04,2030-02-09,52462.8,PAID
12002634,9000037,2030-03-04,2030-03-11,52462.8,PAID
12002635,9000037,2030-04-04,2030-04-12,52462.8,PAID
12002636,9000037,2030-05-04,2030-05-10,52462.8,PAID
12002637,9000037,2030-06-04,2030-06-18,52462.8,PAID
12002638,9000037,2030-07-04,2030-07-09,112651.63,PAID
12002639,9000037,2030-08-04,2030-08-19,52462.8,PAID
12002640,9000037,2030-09-04,2030-09-11,52462.8,PAID
12002641,9000037,2030-10-04,2030-10-13,52462.8,PAID
12002642,9000037,2030-11-04,2030-11-07,52462.8,PAID
12002643,9000037,2030-12-04,2030-12-07,52462.8,PAID
12002644,9000037,2031-01-04,2031-01-09,52462.8,PAID
12002645,9000037,2031-02-04,2031-02-11,52462.8,PAID
12002646,9000037,2031-03-04,2031-03-17,119166.38,PAID
12002647,9000037,2031-04-04,2031-04-08,52462.8,PAID
12002648,9000037,2031-05-04,2031-05-10,52462.8,PAID
12002649,9000037,2031-06-04,2031-06-11,52462.8,PAID
12002650,9000037,2031-07-04,2031-07-13,52462.8,PAID
12002651,9000037,2031-08-04,2031-08-09,52462.8,PAID
12002652,9000037,2031-09-04,2031-09-04,52462.8,PAID
12002653,9000037,2031-10-04,2031-10-06,52462.8,PAID
12002654,9000037,2031-11-04,2031-11-17,52462.8,PAID
12002655,9000037,2031-12-04,2031-12-11,52462.8,PAID
12002656,9000037,2032-01-04,2032-01-08,52462.8,PAID
12002657,9000037,2032-02-04,2032-02-08,52462.8,PAID
12002658,9000037,2032-03-04,2032-03-09,52462.8,PAID
12002659,9000037,2032-04-04,2032-04-12,52462.8,PAID
12002660,9000037,2032-05-04,2032-05-18,52462.8,PAID
12002661,9000037,2032-06-04,2032-06-06,52462.8,PAID
12002662,9000037,2032-07-04,2032-07-15,52462.8,PAID
12002663,9000037,2032-08-04,2032-08-13,52462.8,PAID
12002664,9000037,2032-09-04,2032-09-05,52462.8,PAID
12002665,9000037,2032-10-04,2032-10-13,36038.83,PAID
12002666,9000037,2032-11-04,2032-11-08,52462.8,PAID
12002667,9000037,2032-12-04,2032-12-06,52462.8,PAID
12002668,9000037,2033-01-04,2033-01-07,52462.8,PAID
12002669,9000037,2033-02-04,2033-02-05,52462.8,PAID
12002670,9000037,2033-03-04,2033-03-04,52462.8,PAID
12002671,9000037,2033-04-04,2033-04-09,23847.72,PAID
12002672,9000037,2033-05-04,2033-05-17,52462.8,PAID
12002673,9000037,2033-06-04,2033-06-05,52462.8,PAID
12002674,9000037,2033-07-04,2033-07-17,52462.8,PAID
12002675,9000037,2033-08-04,2033-08-11,52462.8,PAID
12002676,9000037,2033-09-04,2033-09-04,52462.8,PAID
12002677,9000037,2033-10-04,2033-10-17,52462.8,PAID
12002678,9000037,2033-11-04,2033-11-16,52462.8,PAID
12002679,9000037,2033-12-04,2033-12-05,52462.8,PAID
12002680,9000037,2034-01-04,2034-01-16,52462.8,PAID
12002681,9000037,2034-02-04,2034-02-13,52462.8,PAID
12002682,9000037,2034-03-04,2034-03-07,52462.8,PAID
12002683,9000037,2034-04-04,2034-04-04,52462.8,PAID
12002684,9000037,2034-05-04,2034-05-09,102334.22,PAID
12002685,9000037,2034-06-04,2034-06-07,52462.8,PAID
12002686,9000037,2034-07-04,2034-07-04,52462.8,PAID
12002687,9000037,2034-08-04,2034-08-10,52462.8,PAID
12002688,9000037,2034-09-04,2034-09-19,52462.8,PAID
12002689,9000037,2034-10-04,2034-10-07,52462.8,PAID
12002690,9000037,2034-11-04,2034-11-17,52462.8,PAID
12002691,9000037,2034-12-04,2034-12-15,52462.8,PAID
12002692,9000037,2035-01-04,2035-01-17,52462.8,PAID
12002693,9000037,2035-02-04,2035-02-14,19845.29,PAID
12002694,9000037,2035-03-04,2035-03-09,52462.8,PAID
12002695,9000037,2035-04-04,2035-04-14,52462.8,PAID
12002696,9000037,2035-05-04,2035-05-14,44645.39,PAID
12002697,9000037,2035-06-04,2035-06-12,52462.8,PAID
12002698,9000037,2035-07-04,2035-07-09,52462.8,PAID
12002699,9000037,2035-08-04,2035-08-13,52462.8,PAID
12002700,9000037,2035-09-04,2035-09-14,52462.8,PAID
12002701,9000037,2035-10-04,2035-10-19,52462.8,PAID
12002702,9000037,2035-11-04,2035-11-16,52462.8,PAID
12002703,9000037,2035-12-04,2035-12-05,111794.57,PAID
12002704,9000037,2036-01-04,2036-01-06,52462.8,PAID
12002705,9000037,2036-02-04,2036-02-09,52462.8,PAID
12002706,9000037,2036-03-04,2036-03-04,52462.8,PAID
12002707,9000037,2036-04-04,2036-04-07,52462.8,PAID
12002708,9000037,2036-05-04,2036-05-09,52462.8,PAID
12002709,9000037,2036-06-04,2036-06-07,52462.8,PAID
12002710,9000037,2036-07-04,2036-07-07,52462.8,PAID
12002711,9000037,2036-08-04,2036-08-19,52462.8,PAID
12002712,9000037,2036-09-04,2036-09-13,52462.8,PAID
12002713,9000037,2036-10-04,2036-10-07,52462.8,PAID
12002714,9000037,2036-11-04,2036-11-09,12018.9,PAID
12002715,9000037,2036-12-04,2036-12-11,15251.87,PAID
12002716,9000037,2037-01-04,2037-01-17,52462.8,PAID
12002717,9000037,2037-02-04,2037-02-15,52462.8,PAID
12002718,9000037,2037-03-04,2037-03-19,52462.8,PAID
12002719,9000037,2037-04-04,2037-04-18,52462.8,PAID
12002720,9000037,2037-05-04,2037-05-14,52462.8,PAID
12002721,9000037,2037-06-04,2037-06-14,34756.39,PAID
12002722,9000037,2037-07-04,2037-07-06,52462.8,PAID
12002723,9000037,2037-08-04,2037-08-16,52462.8,PAID
12002724,9000037,2037-09-04,2037-09-10,52462.8,PAID
12002725,9000037,2037-10-04,2037-10-15,52462.8,PAID
12002726,9000037,2037-11-04,2037-11-05,52462.8,PAID
12002727,9000037,2037-12-04,2037-12-10,150156.28,PAID
12002728,9000037,2038-01-04,2038-01-09,52462.8,PAID
12002729,9000037,2038-02-04,2038-02-06,52462.8,PAID
12002730,9000037,2038-03-04,2038-03-04,52462.8,PAID
12002731,9000037,2038-04-04,2038-04-05,52462.8,PAID
12002732,9000037,2038-05-04,2038-05-15,52462.8,PAID
12002733,9000037,2038-06-04,2038-06-06,52462.8,PAID
12002734,9000037,2038-07-04,2038-07-15,52462.8,PAID
12002735,9000037,2038-08-04,2038-08-17,52462.8,PAID
12002736,9000037,2038-09-04,2038-09-16,52462.8,PAID
12002737,9000037,2038-10-04,2038-10-04,45692.14,PAID
12002738,9000037,2038-11-04,2038-11-10,52462.8,PAID
12002739,9000037,2038-12-04,2038-12-16,52462.8,PAID
12002740,9000037,2039-01-04,2039-01-18,52462.8,PAID
12002741,9000037,2039-02-04,2039-02-13,52462.8,PAID
12002742,9000037,2039-03-04,2039-03-16,52462.8,PAID
12002743,9000037,2039-04-04,2039-04-09,145678.07,PAID
12002744,9000037,2039-05-04,2039-05-06,52462.8,PAID
12002745,9000037,2039-06-04,2039-06-09,121719.53,PAID
12002746,9000037,2039-07-04,2039-07-13,35081.42,PAID
12002747,9000037,2039-08-04,2039-08-16,52462.8,PAID
12002748,9000037,2039-09-04,2039-09-19,52462.8,PAID
12002749,9000037,2039-10-04,2039-10-07,52462.8,PAID
12002750,9000037,2039-11-04,2039-11-15,52462.8,PAID
12002751,9000037,2039-12-04,2039-12-09,52462.8,PAID
12002752,9000037,2040-01-04,2040-01-14,52462.8,PAID
12002753,9000037,2040-02-04,2040-02-16,52462.8,PAID
12002754,9000037,2040-03-04,2040-03-16,52462.8,PAID
12002755,9000037,2040-04-04,2040-04-19,52462.8,PAID
12002756,9000037,2040-05-04,2040-05-16,52462.8,PAID
12002757,9000037,2040-06-04,2040-06-07,52462.8,PAID
12002758,9000037,2040-07-04,2040-07-15,52462.8,PAID
12002759,9000037,2040-08-04,2040-08-06,52462.8,PAID
12002760,9000037,2040-09-04,2040-09-19,52462.8,PAID
12002761,9000037,2040-10-04,2040-10-05,52462.8,PAID
12002762,9000037,2040-11-04,2040-11-12,52462.8,PAID
12002763,9000037,2040-12-04,2040-12-13,52462.8,PAID
12002764,9000037,2041-01-04,2041-01-06,52462.8,PAID
12002765,9000037,2041-02-04,2041-02-10,52462.8,PAID
12002766,9000037,2041-03-04,2041-03-17,52462.8,PAID
12002767,9000037,2041-04-04,2041-04-05,52462.8,PAID
12002768,9000037,2041-05-04,2041-05-10,52462.8,PAID
12002769,9000037,2041-06-04,2041-06-14,24964.59,PAID
12002770,9000037,2041-07-04,2041-07-04,52462.8,PAID
12002771,9000037,2041-08-04,2041-08-12,52462.8,PAID
12002772,9000037,2041-09-04,2041-09-11,52462.8,PAID
12002773,9000037,2041-10-04,2041-10-08,52462.8,PAID
12002774,9000037,2041-11-04,2041-11-08,52462.8,PAID
12002775,9000037,2041-12-04,2041-12-12,52462.8,PAID
12002776,9000037,2042-01-04,2042-01-09,124518.21,PAID
12002777,9000037,2042-02-04,2042-02-17,52462.8,PAID
12002778,9000037,2042-03-04,2042-03-14,52462.8,PAID
12002779,9000037,2042-04-04,2042-04-19,52462.8,PAID
12002780,9000037,2042-05-04,2042-05-09,52462.8,PAID
12002781,9000037,2042-06-04,2042-06-09,113939.47,PAID
12002782,9000037,2042-07-04,2042-07-18,52462.8,PAID
12002783,9000037,2042-08-04,2042-08-18,52462.8,PAID
12002784,9000037,2042-09-04,2042-09-18,97072.81,PAID
12002785,9000037,2042-10-04,2042-10-14,52462.8,PAID
12002786,9000037,2042-11-04,2042-11-13,52462.8,PAID
12002787,9000037,2042-12-04,2042-12-07,52462.8,PAID
12002788,9000037,2043-01-04,2043-01-05,52462.8,PAID
12002789,9000037,2043-02-04,2043-02-18,52462.8,PAID
12002790,9000037,2043-03-04,2043-03-06,52462.8,PAID
12002791,9000037,2043-04-04,2043-04-15,52462.8,PAID
12002792,9000037,2043-05-04,2043-05-15,52462.8,PAID
12002793,9000037,2043-06-04,2043-06-14,52462.8,PAID
12002794,9000037,2043-07-04,2043-07-18,138937.3,PAID
12002795,9000037,2043-08-04,2043-08-13,52462.8,PAID
12002796,9000037,2043-09-04,2043-09-12,52462.8,PAID
12002797,9000037,2043-10-04,2043-10-05,52462.8,PAID
12002798,9000037,2043-11-04,2043-11-07,52462.8,PAID
12002799,9000037,2043-12-04,2043-12-10,52462.8,PAID
12002800,9000037,2044-01-04,2044-01-15,52462.8,PAID
12002801,9000037,2044-02-04,2044-02-19,52462.8,PAID
12002802,9000037,2044-03-04,2044-03-08,52462.8,PAID
12002803,9000037,2044-04-04,2044-04-04,52462.8,PAID
12002804,9000037,2044-05-04,2044-05-17,52462.8,PAID
12002805,9000037,2044-06-04,2044-06-07,52462.8,PAID
12002806,9000037,2044-07-04,2044-07-06,52462.8,PAID
12002807,9000037,2044-08-04,2044-08-14,52462.8,PAID
12002808,9000037,2044-09-04,2044-09-14,52462.8,PAID
12002809,9000037,2044-10-04,2044-10-06,52462.8,PAID
12002810,9000037,2044-11-04,2044-11-09,52462.8,PAID
12002811,9000037,2044-12-04,2044-12-16,52462.8,PAID
12002812,9000037,2045-01-04,2045-01-18,52462.8,PAID
12002813,9000037,2045-02-04,2045-02-11,52462.8,PAID
12002814,9000037,2045-03-04,2045-03-09,108281.92,PAID
12002815,9000037,2045-04-04,2045-04-11,52462.8,PAID
12002816,9000037,2045-05-04,2045-05-07,52462.8,PAID
12002817,9000037,2045-06-04,2045-06-17,52462.8,PAID
12002818,9000037,2045-07-04,2045-07-19,23156.54,PAID
12002819,9000037,2045-08-04,2045-08-13,52462.8,PAID
12002820,9000037,2045-09-04,2045-09-07,52462.8,PAID
12002821,9000038,2024-09-19,2024-09-19,13760.78,PAID
12002822,9000038,2024-10-19,2024-10-27,13760.78,PAID
12002823,9000038,2024-11-19,2024-11-28,37730.91,PAID
12002824,9000038,2024-12-19,2024-12-26,13760.78,PAID
12002825,9000038,2025-01-19,2025-02-02,13760.78,PAID
12002826,9000038,2025-02-19,2025-03-06,13760.78,PAID
12002827,9000038,2025-03-19,2025-03-21,13760.78,PAID
12002828,9000038,2025-04-19,2025-04-24,13760.78,PAID
12002829,9000038,2025-05-19,2025-05-30,13760.78,PAID
12002830,9000038,2025-06-19,2025-06-21,13760.78,PAID
12002831,9000038,2025-07-19,2025-08-01,29392.94,PAID
12002832,9000038,2025-08-19,2025-08-31,13760.78,PAID
12002833,9000038,2025-09-19,2025-09-24,9217.75,PAID
12002834,9000038,2025-10-19,2025-10-19,13760.78,PAID
12002835,9000038,2025-11-19,2025-12-01,13760.78,PAID
12002836,9000038,2025-12-19,2026-01-03,13760.78,PAID
12002837,9000038,2026-01-19,2026-01-29,13760.78,PAID
12002838,9000038,2026-02-19,2026-03-02,8608.43,PAID
12002839,9000038,2026-03-19,2026-03-25,13760.78,PAID
12002840,9000038,2026-04-19,2026-04-28,13760.78,PAID
12002841,9000038,2026-05-19,2026-05-25,13760.78,PAID
12002842,9000038,2026-06-19,2026-07-04,4815.28,PAID
12002843,9000038,2026-07-19,2026-07-28,13760.78,PAID
12002844,9000038,2026-08-19,2026-08-30,13760.78,PAID
12002845,9000038,2026-09-19,2026-09-22,13760.78,PAID
12002846,9000038,2026-10-19,2026-10-19,13760.78,PAID
12002847,9000038,2026-11-19,2026-11-29,13760.78,PAID
12002848,9000038,2026-12-19,2026-12-20,13760.78,PAID
12002849,9000038,2027-01-19,2027-01-20,13760.78,PAID
12002850,9000038,2027-02-19,2027-02-26,13760.78,PAID
12002851,9000038,2027-03-19,2027-03-30,13760.78,PAID
12002852,9000038,2027-04-19,2027-04-24,13760.78,PAID
12002853,9000038,2027-05-19,2027-05-25,13760.78,PAID
12002854,9000038,2027-06-19,2027-06-19,13760.78,PAID
12002855,9000038,2027-07-19,2027-07-27,13760.78,PAID
12002856,9000038,2027-08-19,2027-08-25,13760.78,PAID
12002857,9000038,2027-09-19,2027-09-20,10529.22,PAID
12002858,9000038,2027-10-19,2027-11-01,11194.27,PAID
12002859,9000038,2027-11-19,2027-12-03,13760.78,PAID
12002860,9000038,2027-12-19,2028-01-02,13760.78,PAID
12002861,9000038,2028-01-19,2028-01-21,13760.78,PAID
12002862,9000038,2028-02-19,2028-02-27,13760.78,PAID
12002863,9000038,2028-03-19,2028-03-21,13760.78,PAID
12002864,9000038,2028-04-19,2028-05-02,13760.78,PAID
12002865,9000038,2028-05-19,2028-05-27,13760.78,PAID
12002866,9000038,2028-06-19,2028-06-30,13760.78,PAID
12002867,9000038,2028-07-19,2028-07-26,13760.78,PAID
12002868,9000038,2028-08-19,2028-08-21,13760.78,PAID
12002869,9000038,2028-09-19,2028-09-21,13760.78,PAID
12002870,9000038,2028-10-19,2028-10-25,13760.78,PAID
12002871,9000038,2028-11-19,2028-12-03,13760.78,PAID
12002872,9000038,2028-12-19,2028-12-24,13760.78,PAID
12002873,9000038,2029-01-19,2029-01-29,13760.78,PAID
12002874,9000038,2029-02-19,2029-03-01,13760.78,PAID
12002875,9000038,2029-03-19,2029-03-24,13760.78,PAID
12002876,9000038,2029-04-19,2029-04-27,13760.78,PAID
12002877,9000038,2029-05-19,2029-06-03,13760.78,PAID
12002878,9000038,2029-06-19,2029-06-25,13760.78,PAID
12002879,9000038,2029-07-19,2029-07-28,13760.78,PAID
12002880,9000038,2029-08-19,2029-08-28,13760.78,PAID
12002881,9000038,2029-09-19,2029-09-19,13760.78,PAID
12002882,9000038,2029-10-19,2029-10-31,13760.78,PAID
12002883,9000038,2029-11-19,2029-12-01,13760.78,PAID
12002884,9000038,2029-12-19,2029-12-19,13760.78,PAID
12002885,9000038,2030-01-19,2030-02-02,13760.78,PAID
12002886,9000038,2030-02-19,2030-02-21,13760.78,PAID
12002887,9000038,2030-03-19,2030-03-21,13760.78,PAID
12002888,9000038,2030-04-19,2030-04-22,13760.78,PAID
12002889,9000038,2030-05-19,2030-05-22,13760.78,PAID
12002890,9000038,2030-06-19,2030-06-20,13760.78,PAID
12002891,9000038,2030-07-19,2030-07-30,13760.78,PAID
12002892,9000038,2030-08-19,2030-09-02,13760.78,PAID
12002893,9000038,2030-09-19,2030-09-24,9555.71,PAID
12002894,9000038,2030-10-19,2030-10-21,13760.78,PAID
12002895,9000038,2030-11-19,2030-11-28,13760.78,PAID
12002896,9000038,2030-12-19,2030-12-28,13760.78,PAID
12002897,9000038,2031-01-19,2031-01-25,3672.33,PAID
12002898,9000038,2031-02-19,2031-03-02,13760.78,PAID
12002899,9000038,2031-03-19,2031-03-22,13760.78,PAID
12002900,9000038,2031-04-19,2031-05-04,13760.78,PAID
12002901,9000038,2031-05-19,2031-06-03,13760.78,PAID
12002902,9000038,2031-06-19,2031-06-21,13760.78,PAID
12002903,9000038,2031-07-19,2031-07-27,13760.78,PAID
12002904,9000038,2031-08-19,2031-08-21,13760.78,PAID
12002905,9000038,2031-09-19,2031-09-20,13760.78,PAID
12002906,9000038,2031-10-19,2031-11-03,13760.78,PAID
