transaction_id,account_id,transaction_date,amount_inr,transaction_type,channel,remarks
5006642,1000130,10-07-2024,45604.46,CREDIT,UPI,
5006643,1000130,23-07-2024,160383,DEBIT,NEFT,
5006644,1000130,17-12-2025,60003.4,CREDIT,BRANCH,
5006645,1000130,24-05-2023,52125.49,DEBIT,UPI,
5006646,1000130,17-03-2025,22990.68,CREDIT,NEFT,
5006647,1000130,09-02-2023,159949.27,DEBIT,BRANCH,
5006648,1000130,20-09-2023,122278.56,CREDIT,NEFT,
5006649,1000130,06-11-2024,191879.07,CREDIT,BRANCH,
5006650,1000130,03-09-2024,73973.7,CREDIT,UPI,
5006651,1000130,14-11-2024,105757.44,CREDIT,NEFT,
5006652,1000130,26-06-2025,17876.05,CREDIT,NEFT,
5006653,1000130,28-12-2024,59948.65,DEBIT,NEFT,
5006654,1000130,13-07-2025,174136.36,CREDIT,UPI,
5006655,1000130,22-02-2025,76900.44,DEBIT,UPI,
5006656,1000130,27-03-2024,56802.28,CREDIT,NEFT,
5006657,1000130,19-01-2025,192304.55,CREDIT,UPI,
5006658,1000130,23-08-2024,158619.69,CREDIT,IMPS,
5006659,1000130,29-03-2025,132739.09,DEBIT,NEFT,
5006660,1000130,21-04-2023,167314.88,DEBIT,ATM,
5006661,1000130,01-09-2024,133298.28,DEBIT,ATM,
5006662,1000130,26-11-2023,182618.28,CREDIT,BRANCH,
5006663,1000130,21-02-2024,166648.38,DEBIT,NEFT,
5006664,1000130,07-10-2025,83453.26,CREDIT,IMPS,
5006665,1000130,07-02-2023,170653.94,DEBIT,ATM,
5006666,1000130,17-01-2024,21715.74,DEBIT,IMPS,
5006667,1000130,19-08-2025,51988.73,CREDIT,NEFT,
5006668,1000130,20-01-2025,140.99,DEBIT,UPI,
5006669,1000130,14-06-2025,97546.52,DEBIT,ATM,
5006670,1000130,02-03-2023,8368.95,CREDIT,ATM,
5006671,1000130,18-08-2024,132908.29,DEBIT,UPI,
5006672,1000130,15-07-2024,24413.19,DEBIT,IMPS,
5006673,1000130,12-08-2023,78443.55,CREDIT,NEFT,
5006674,1000130,06-04-2025,103601.83,CREDIT,BRANCH,
5006675,1000130,03-09-2025,65781.4,DEBIT,UPI,
5006676,1000130,25-05-2025,87877,CREDIT,UPI,
5006677,1000130,25-05-2023,109783.41,DEBIT,UPI,
5006678,1000130,20-01-2025,147558.01,DEBIT,IMPS,
5006679,1000130,04-02-2025,17174.59,DEBIT,NEFT,
5006680,1000130,22-06-2025,130099.45,DEBIT,BRANCH,
5006681,1000130,14-07-2024,100780.25,DEBIT,UPI,
5006682,1000130,04-01-2026,150228.38,DEBIT,BRANCH,
5006683,1000130,08-01-2024,138688.81,DEBIT,BRANCH,
5006684,1000130,26-12-2024,116118.53,DEBIT,IMPS,
5006685,1000130,27-09-2023,64323.41,DEBIT,NEFT,
5006686,1000130,20-02-2025,164167.15,DEBIT,ATM,
5006687,1000130,10-05-2024,178011.4,DEBIT,BRANCH,
5006688,1000130,19-03-2023,129338.09,CREDIT,ATM,
5006689,1000130,25-03-2023,102722.28,DEBIT,ATM,
5006690,1000130,04-01-2024,124867.05,DEBIT,BRANCH,
5006691,1000130,24-03-2025,92697.06,CREDIT,BRANCH,
5006692,1000130,08-05-2025,49496.23,DEBIT,UPI,
5006693,1000130,24-06-2025,182632.52,DEBIT,UPI,
5006694,1000131,10-05-2025,199229,CREDIT,IMPS,
5006695,1000131,18-03-2025,143878.64,DEBIT,NEFT,
5006696,1000131,08-07-2025,19719.87,DEBIT,UPI,
5006697,1000131,12-04-2025,43584.77,DEBIT,BRANCH,
5006698,1000131,03-02-2025,177447.91,DEBIT,IMPS,
5006699,1000131,23-08-2024,186820.53,CREDIT,IMPS,
5006700,1000131,22-03-2025,176287.52,CREDIT,UPI,
5006701,1000131,02-11-2023,34872.37,DEBIT,NEFT,
5006702,1000131,08-09-2024,199814.46,DEBIT,IMPS,
5006703,1000131,17-04-2024,49417.06,CREDIT,UPI,
5006704,1000131,27-02-2025,48386.23,DEBIT,NEFT,
5006705,1000131,16-07-2023,94843.67,DEBIT,IMPS,
5006706,1000131,09-12-2024,130379.97,CREDIT,BRANCH,
5006707,1000131,14-04-2023,127976.35,CREDIT,ATM,
5006708,1000131,01-11-2023,181995.51,DEBIT,BRANCH,
5006709,1000131,02-04-2023,97384.63,DEBIT,NEFT,
5006710,1000131,14-07-2023,130075.23,DEBIT,UPI,
5006711,1000131,04-10-2025,4141.81,CREDIT,NEFT,
5006712,1000131,22-12-2023,170901.98,DEBIT,BRANCH,
5006713,1000131,15-04-2023,193307.49,DEBIT,ATM,
5006714,1000131,12-04-2025,68965.83,DEBIT,UPI,
5006715,1000131,05-06-2024,177078.28,DEBIT,BRANCH,
5006716,1000131,20-11-2024,118725.89,DEBIT,ATM,
5006717,1000131,26-09-2024,116206.97,DEBIT,IMPS,
5006718,1000131,26-10-2024,111132.44,DEBIT,BRANCH,
5006719,1000131,06-02-2025,159017.36,DEBIT,IMPS,
5006720,1000131,30-11-2023,129638.43,CREDIT,IMPS,
5006721,1000131,23-06-2023,109878.67,DEBIT,NEFT,
5006722,1000131,15-05-2023,176933.6,CREDIT,NEFT,
5006723,1000131,06-07-2024,36170.09,CREDIT,UPI,
5006724,1000131,28-06-2023,154665.93,DEBIT,BRANCH,
5006725,1000131,28-12-2023,115783.71,DEBIT,NEFT,
5006726,1000131,29-08-2023,136354.35,DEBIT,NEFT,
5006727,1000131,23-12-2024,63783.76,DEBIT,ATM,
5006728,1000131,24-09-2025,69268.88,CREDIT,NEFT,
5006729,1000131,09-04-2023,95923.24,DEBIT,BRANCH,
5006730,1000131,19-05-2024,113290.16,CREDIT,BRANCH,
5006731,1000131,23-10-2023,39604.06,DEBIT,ATM,
5006732,1000131,22-03-2023,83258.91,CREDIT,IMPS,
5006733,1000131,27-08-2025,47574.14,CREDIT,UPI,
5006734,1000131,15-01-2024,14638.22,CREDIT,UPI,
5006735,1000131,25-06-2024,147982.61,DEBIT,IMPS,
5006736,1000131,19-02-2025,180049.94,DEBIT,UPI,
5006737,1000131,26-06-2025,39269.09,CREDIT,IMPS,
5006738,1000131,09-11-2025,148512.08,CREDIT,UPI,
5006739,1000131,26-05-2024,19298.67,DEBIT,UPI,
5006740,1000131,08-06-2025,184147.76,CREDIT,NEFT,
5006741,1000131,26-11-2025,119350.23,DEBIT,UPI,
5006742,1000131,13-06-2025,134521.25,CREDIT,ATM,
5006743,1000131,06-10-2024,80410.46,DEBIT,BRANCH,
5006744,1000131,29-12-2025,188559.17,DEBIT,NEFT,
5006745,1000131,21-08-2024,13023.86,DEBIT,IMPS,
5006746,1000131,05-04-2025,47489.72,DEBIT,ATM,
5006747,1000131,27-03-2023,157379.85,DEBIT,NEFT,
5006748,1000131,08-12-2024,176709.76,CREDIT,IMPS,
5006749,1000131,01-11-2024,126678.52,DEBIT,IMPS,
5006750,1000131,27-02-2023,16081.65,DEBIT,BRANCH,
5006751,1000131,04-10-2024,70693.29,CREDIT,ATM,
5006752,1000131,03-04-2024,175471.32,CREDIT,NEFT,
5006753,1000131,27-08-2025,180636.43,DEBIT,UPI,
5006754,1000131,05-09-2023,48871.45,CREDIT,IMPS,
5006755,1000131,27-08-2025,17581.52,CREDIT,IMPS,
5006756,1000131,17-09-2024,198106.94,DEBIT,NEFT,
5006757,1000131,19-01-2023,100798.53,DEBIT,IMPS,
5006758,1000132,18-08-2023,146414.06,DEBIT,BRANCH,
5006759,1000132,05-08-2024,134682.76,DEBIT,IMPS,
5006760,1000132,24-01-2023,19150.18,CREDIT,IMPS,
5006761,1000132,16-09-2023,59603.17,CREDIT,NEFT,
5006762,1000132,03-11-2025,183543.17,DEBIT,BRANCH,
5006763,1000132,11-03-2025,60945.08,CREDIT,NEFT,
5006764,1000132,24-07-2025,89575.49,DEBIT,UPI,
5006765,1000132,06-09-2023,12583.1,CREDIT,ATM,
5006766,1000132,23-01-2023,89150.74,CREDIT,IMPS,
5006767,1000132,07-01-2025,151909.68,DEBIT,BRANCH,
5006768,1000132,15-05-2023,172382.71,CREDIT,IMPS,
5006769,1000132,01-05-2025,192530.92,DEBIT,UPI,
5006770,1000132,10-04-2023,51199.77,CREDIT,UPI,
5006771,1000132,03-05-2024,25985.37,DEBIT,UPI,
5006772,1000132,05-09-2025,174164.18,CREDIT,UPI,
5006773,1000132,01-11-2023,438.76,DEBIT,UPI,
5006774,1000132,06-06-2025,39895.57,DEBIT,UPI,
5006775,1000132,06-03-2024,192010.58,DEBIT,UPI,
5006776,1000132,21-04-2025,9512.66,DEBIT,IMPS,
5006777,1000132,02-05-2025,135819.1,DEBIT,UPI,
5006778,1000132,05-09-2023,151016.36,CREDIT,ATM,
5006779,1000132,26-04-2025,131404.47,DEBIT,NEFT,
5006780,1000132,13-02-2023,160157.46,DEBIT,BRANCH,
5006781,1000133,07-04-2023,143077.1,CREDIT,ATM,
5006782,1000133,19-04-2023,84732.69,CREDIT,UPI,
5006783,1000133,10-09-2025,43586.63,DEBIT,NEFT,
5006784,1000133,30-04-2025,157977.3,CREDIT,NEFT,
5006785,1000133,23-01-2023,194193.73,DEBIT,ATM,
5006786,1000133,23-02-2025,8391.86,DEBIT,IMPS,
5006787,1000133,31-10-2025,55018.4,DEBIT,UPI,
5006788,1000133,05-04-2024,68349.44,DEBIT,BRANCH,
5006789,1000133,29-07-2025,129057.83,CREDIT,IMPS,
5006790,1000133,23-06-2024,22738.17,DEBIT,NEFT,
5006791,1000133,03-04-2023,192369.99,DEBIT,ATM,
5006792,1000133,20-04-2024,145596.47,DEBIT,NEFT,
5006793,1000133,06-02-2024,175280.74,CREDIT,BRANCH,
5006794,1000133,11-03-2024,123982.29,CREDIT,NEFT,
5006795,1000133,23-03-2024,47723.27,DEBIT,IMPS,
5006796,1000133,12-11-2025,72371.34,DEBIT,UPI,
5006797,1000133,23-12-2024,153453.11,DEBIT,ATM,
5006798,1000133,05-08-2025,134870.71,DEBIT,NEFT,
5006799,1000133,01-10-2023,45619.36,DEBIT,ATM,
5006800,1000133,29-06-2023,1736.21,CREDIT,ATM,
5006801,1000133,19-08-2025,153557.26,DEBIT,BRANCH,
5006802,1000133,26-06-2024,37222.98,CREDIT,UPI,
5006803,1000133,14-01-2024,136504.18,DEBIT,UPI,
5006804,1000133,27-10-2024,134770.25,DEBIT,NEFT,
5006805,1000133,12-07-2023,151781.01,CREDIT,BRANCH,
5006806,1000133,25-09-2023,91233.7,CREDIT,BRANCH,
5006807,1000133,07-02-2023,107632.42,CREDIT,IMPS,
5006808,1000133,16-04-2025,194992.17,CREDIT,NEFT,
5006809,1000133,31-10-2025,91133.6,DEBIT,NEFT,
5006810,1000133,30-06-2024,4381.74,CREDIT,UPI,
5006811,1000133,12-04-2023,151974.89,DEBIT,NEFT,
5006812,1000133,28-01-2025,59044.28,DEBIT,ATM,
5006813,1000133,29-12-2023,133749.87,DEBIT,NEFT,
5006814,1000133,25-06-2024,19000.93,CREDIT,UPI,
5006815,1000133,27-08-2023,81800.53,DEBIT,ATM,
5006816,1000133,10-08-2024,190209.67,DEBIT,ATM,
5006817,1000133,05-05-2025,153929.7,DEBIT,ATM,
5006818,1000133,19-09-2025,139156.04,DEBIT,ATM,
5006819,1000133,01-06-2023,16478.74,CREDIT,NEFT,
5006820,1000133,27-03-2023,92664.02,CREDIT,IMPS,
5006821,1000133,09-09-2024,31448.18,DEBIT,NEFT,
5006822,1000133,13-06-2024,131939.71,DEBIT,NEFT,
5006823,1000133,14-06-2023,48892.57,DEBIT,ATM,
5006824,1000133,05-09-2023,154546.93,DEBIT,BRANCH,
5006825,1000133,06-05-2023,131470.84,DEBIT,NEFT,
5006826,1000133,07-11-2024,127835.49,DEBIT,IMPS,
5006827,1000133,04-03-2023,196523.31,CREDIT,ATM,
5006828,1000133,31-03-2023,186703.06,DEBIT,UPI,
5006829,1000133,14-10-2023,168304.1,DEBIT,ATM,
5006830,1000133,04-12-2025,56537.85,DEBIT,NEFT,
5006831,1000133,22-12-2024,11884.61,DEBIT,UPI,
5006832,1000133,04-09-2024,27223.08,DEBIT,UPI,
5006833,1000133,18-01-2024,137883.48,CREDIT,NEFT,
5006834,1000133,11-03-2023,157438.96,DEBIT,UPI,
5006835,1000133,06-08-2025,179512.45,DEBIT,NEFT,
5006836,1000133,02-09-2024,54281.88,CREDIT,ATM,
5006837,1000133,13-07-2024,39602.2,CREDIT,UPI,
5006838,1000133,30-11-2023,161222.76,DEBIT,NEFT,
5006839,1000133,12-03-2024,42036.49,DEBIT,NEFT,
5006840,1000133,07-03-2025,41140.69,DEBIT,UPI,
5006841,1000133,08-08-2024,21888.68,DEBIT,BRANCH,
5006842,1000133,24-11-2025,128033.54,DEBIT,NEFT,
5006843,1000133,23-04-2023,20537.03,CREDIT,BRANCH,
5006844,1000133,27-11-2024,10598.98,DEBIT,IMPS,
5006845,1000133,22-01-2025,15123.71,CREDIT,UPI,
5006846,1000133,17-02-2025,129363.46,DEBIT,ATM,
5006847,1000133,05-09-2024,149665.14,DEBIT,IMPS,
5006848,1000133,24-07-2024,133971.46,DEBIT,ATM,
5006849,1000133,18-05-2025,24782.53,DEBIT,UPI,
5006850,1000133,21-04-2024,54063.43,DEBIT,NEFT,
5006851,1000133,21-01-2023,55078.67,CREDIT,UPI,
5006852,1000133,15-11-2024,87745.74,CREDIT,UPI,
5006853,1000133,09-03-2025,80325.14,DEBIT,BRANCH,
5006854,1000133,25-12-2023,12052.26,DEBIT,BRANCH,
5006855,1000133,22-04-2024,193499.03,DEBIT,IMPS,
5006856,1000133,20-04-2025,39010.98,DEBIT,BRANCH,
5006857,1000133,04-10-2024,165104.15,DEBIT,IMPS,
5006858,1000133,07-03-2024,175185.23,DEBIT,BRANCH,
5006859,1000133,18-11-2025,67245.85,CREDIT,ATM,
5006860,1000133,11-04-2024,9161.95,DEBIT,BRANCH,
5006861,1000134,10-07-2023,161668.63,DEBIT,UPI,
5006862,1000134,24-04-2025,71657.8,DEBIT,ATM,
5006863,1000134,16-04-2023,97756.96,DEBIT,UPI,
5006864,1000134,11-11-2023,52945.44,DEBIT,NEFT,
5006865,1000134,02-05-2024,85456.24,CREDIT,NEFT,
5006866,1000134,12-08-2023,1791.39,DEBIT,BRANCH,
5006867,1000134,16-04-2025,78065.41,DEBIT,IMPS,
5006868,1000134,27-06-2023,72862.68,DEBIT,IMPS,
5006869,1000134,07-04-2023,92554.27,DEBIT,BRANCH,
5006870,1000134,29-01-2024,180647.29,CREDIT,ATM,
5006871,1000134,07-12-2025,116582.77,DEBIT,NEFT,
5006872,1000134,16-08-2024,4920.25,DEBIT,UPI,
5006873,1000134,18-08-2024,161974.75,DEBIT,IMPS,
5006874,1000134,11-08-2023,8752.51,CREDIT,NEFT,
5006875,1000134,20-10-2024,28310.02,CREDIT,UPI,
5006876,1000134,04-06-2023,6264.86,DEBIT,ATM,
5006877,1000134,15-04-2025,72145.76,CREDIT,NEFT,
5006878,1000134,18-05-2023,59364.92,DEBIT,ATM,
5006879,1000134,24-09-2025,43560.44,DEBIT,IMPS,
5006880,1000134,20-05-2024,49342.73,CREDIT,BRANCH,
5006881,1000134,27-01-2023,51768.4,DEBIT,IMPS,
5006882,1000134,22-06-2023,111384.32,DEBIT,IMPS,
5006883,1000134,27-08-2023,18206.53,CREDIT,BRANCH,
5006884,1000134,26-07-2024,114003.27,CREDIT,UPI,
5006885,1000134,01-05-2024,120919.16,CREDIT,UPI,
5006886,1000135,24-01-2024,168552.55,CREDIT,NEFT,
5006887,1000135,29-01-2025,89752.64,DEBIT,NEFT,
5006888,1000135,15-04-2023,141940.63,DEBIT,IMPS,
5006889,1000135,03-08-2023,145883.03,DEBIT,IMPS,
5006890,1000135,27-03-2025,186358.44,DEBIT,NEFT,
5006891,1000135,22-02-2025,42694.79,CREDIT,ATM,
5006892,1000135,29-04-2025,95185.61,DEBIT,ATM,
5006893,1000135,13-07-2024,142112.89,CREDIT,UPI,
5006894,1000135,28-10-2025,55669.08,CREDIT,UPI,
5006895,1000135,30-12-2023,19904.86,DEBIT,ATM,
5006896,1000135,02-10-2024,100952.97,CREDIT,NEFT,
5006897,1000135,01-02-2024,1359.62,DEBIT,IMPS,
5006898,1000135,25-01-2023,143705.78,DEBIT,ATM,
5006899,1000135,31-05-2024,135850.23,DEBIT,UPI,
5006900,1000135,05-02-2025,158638.66,CREDIT,IMPS,
5006901,1000135,28-07-2023,155979.75,CREDIT,ATM,
5006902,1000135,08-05-2023,158928.17,DEBIT,BRANCH,
5006903,1000135,14-11-2024,63703.2,DEBIT,IMPS,
5006904,1000135,28-06-2023,38745.59,CREDIT,ATM,
5006905,1000135,18-02-2023,192679.82,CREDIT,BRANCH,
5006906,1000135,31-12-2024,16008.36,CREDIT,NEFT,
5006907,1000135,26-10-2025,2433.31,DEBIT,ATM,
5006908,1000135,30-07-2023,151330.24,DEBIT,IMPS,
5006909,1000135,22-08-2024,190754.18,CREDIT,ATM,
5006910,1000135,27-11-2023,194251.57,CREDIT,UPI,
5006911,1000135,01-11-2024,174923.54,DEBIT,UPI,
5006912,1000135,19-05-2023,49762.84,CREDIT,UPI,
5006913,1000135,12-01-2025,910.07,DEBIT,IMPS,
5006914,1000135,06-09-2025,111244.95,DEBIT,BRANCH,
5006915,1000135,09-01-2024,10395.33,CREDIT,IMPS,
5006916,1000135,07-06-2023,89885.97,CREDIT,IMPS,
5006917,1000135,17-06-2025,196481.97,CREDIT,IMPS,
5006918,1000135,04-07-2024,188271.23,CREDIT,BRANCH,
5006919,1000135,22-02-2024,10381.68,CREDIT,IMPS,
5006920,1000135,04-07-2023,133984.84,CREDIT,BRANCH,
5006921,1000135,25-11-2025,105120.81,DEBIT,NEFT,
5006922,1000135,18-01-2026,121518.73,DEBIT,IMPS,
5006923,1000135,23-11-2025,112176.97,CREDIT,NEFT,
5006924,1000135,04-03-2025,188756.28,DEBIT,BRANCH,
5006925,1000135,26-06-2024,69466.56,DEBIT,UPI,
5006926,1000135,25-09-2023,154496.53,DEBIT,IMPS,
5006927,1000135,17-08-2025,162581.31,CREDIT,BRANCH,
5006928,1000135,27-02-2023,144330.16,CREDIT,NEFT,
5006929,1000135,21-06-2023,72187.65,CREDIT,NEFT,
5006930,1000135,10-12-2024,33511.62,DEBIT,BRANCH,
5006931,1000135,07-02-2023,107708.87,CREDIT,NEFT,
5006932,1000135,18-06-2024,187794.85,DEBIT,NEFT,
5006933,1000135,06-02-2025,190950.99,CREDIT,NEFT,
5006934,1000135,23-10-2024,186554.38,DEBIT,BRANCH,
5006935,1000135,05-09-2023,98750.3,DEBIT,ATM,
5006936,1000135,25-03-2024,68167.99,DEBIT,NEFT,
5006937,1000135,25-02-2024,115029.32,DEBIT,UPI,
5006938,1000135,22-10-2025,59370.37,CREDIT,ATM,
5006939,1000135,23-01-2025,180256.32,DEBIT,BRANCH,
5006940,1000135,01-06-2024,135447.06,DEBIT,IMPS,
5006941,1000135,28-03-2023,85878.25,DEBIT,BRANCH,
5006942,1000135,08-05-2025,57642.12,CREDIT,NEFT,
5006943,1000135,27-04-2024,158656.32,CREDIT,BRANCH,
5006944,1000135,14-07-2024,153098.32,DEBIT,NEFT,
5006945,1000135,06-08-2024,181337.65,DEBIT,ATM,
5006946,1000135,20-11-2023,52195.03,DEBIT,UPI,
5006947,1000135,02-12-2024,171669.9,CREDIT,NEFT,
5006948,1000135,31-08-2023,156833.12,CREDIT,ATM,
5006949,1000135,14-07-2023,51319.11,DEBIT,BRANCH,
5006950,1000135,12-09-2023,112749.78,CREDIT,UPI,
5006951,1000136,14-04-2024,89331.4,CREDIT,NEFT,
5006952,1000136,29-09-2025,79088.57,CREDIT,ATM,
5006953,1000136,26-06-2023,128239.23,CREDIT,UPI,
5006954,1000136,15-07-2025,100825.54,CREDIT,BRANCH,
5006955,1000136,12-07-2023,107618.11,CREDIT,IMPS,
5006956,1000136,03-07-2023,94568.28,DEBIT,IMPS,
5006957,1000136,27-06-2024,115019.45,CREDIT,NEFT,
5006958,1000136,19-08-2023,148120.01,DEBIT,BRANCH,
5006959,1000136,15-02-2023,199668.55,CREDIT,UPI,
5006960,1000136,31-08-2024,197313.9,DEBIT,NEFT,
5006961,1000136,14-07-2024,88107.15,DEBIT,ATM,
5006962,1000136,03-12-2024,77826.2,DEBIT,BRANCH,
5006963,1000136,18-07-2023,74685.32,CREDIT,IMPS,
5006964,1000136,18-08-2023,179992.02,CREDIT,IMPS,
5006965,1000136,08-10-2025,166744.19,CREDIT,IMPS,
5006966,1000136,27-02-2025,93951.11,DEBIT,UPI,
5006967,1000136,08-04-2023,23606.07,DEBIT,ATM,
5006968,1000136,05-01-2025,197802.02,DEBIT,IMPS,
5006969,1000136,09-01-2026,5421.44,CREDIT,ATM,
5006970,1000136,19-03-2023,172511.42,DEBIT,BRANCH,
5006971,1000136,28-05-2025,73513.67,DEBIT,UPI,
5006972,1000136,12-01-2025,68116.82,DEBIT,NEFT,
5006973,1000136,04-01-2026,116087.75,CREDIT,NEFT,
5006974,1000136,06-03-2024,183378.83,CREDIT,IMPS,
5006975,1000136,07-10-2023,130690.02,DEBIT,IMPS,
5006976,1000136,16-11-2025,40476.82,CREDIT,NEFT,
5006977,1000136,02-09-2024,164371.78,DEBIT,IMPS,
5006978,1000136,07-05-2025,117681.95,DEBIT,BRANCH,
5006979,1000136,21-07-2024,123325.66,CREDIT,ATM,
5006980,1000136,30-07-2023,163282.6,DEBIT,ATM,
5006981,1000136,21-10-2025,85266.73,DEBIT,UPI,
5006982,1000136,08-12-2023,19907.67,DEBIT,IMPS,
5006983,1000136,30-08-2024,174382.31,DEBIT,NEFT,
5006984,1000136,29-06-2024,146664.47,DEBIT,ATM,
5006985,1000136,26-04-2024,178352.85,DEBIT,ATM,
5006986,1000136,06-08-2023,16535.51,CREDIT,ATM,
5006987,1000136,17-09-2024,100771.61,CREDIT,ATM,
5006988,1000136,02-01-2025,175003.52,CREDIT,ATM,
5006989,1000136,21-04-2023,160008.15,CREDIT,UPI,
5006990,1000136,14-08-2024,194448.52,CREDIT,ATM,
5006991,1000136,24-08-2023,24431.72,DEBIT,BRANCH,
5006992,1000136,02-04-2023,61555.85,DEBIT,ATM,
5006993,1000136,19-03-2023,72341.46,DEBIT,NEFT,
5006994,1000136,23-08-2024,21809.97,CREDIT,BRANCH,
5006995,1000136,30-03-2023,94051.68,DEBIT,UPI,
5006996,1000136,31-01-2025,16477.44,DEBIT,IMPS,
5006997,1000136,27-10-2024,115269.55,DEBIT,BRANCH,
5006998,1000136,26-02-2025,24578.46,DEBIT,NEFT,
5006999,1000136,20-12-2025,92232.14,CREDIT,IMPS,
5007000,1000136,10-04-2025,132380.34,DEBIT,UPI,
5007001,1000136,08-03-2023,51750.57,CREDIT,ATM,
5007002,1000136,05-07-2023,184736.05,DEBIT,UPI,
5007003,1000136,23-07-2024,22137.07,CREDIT,ATM,
5007004,1000136,11-11-2023,1462.91,DEBIT,BRANCH,
5007005,1000137,03-10-2024,115367.22,CREDIT,ATM,
5007006,1000137,23-04-2024,74148.09,CREDIT,ATM,
5007007,1000137,12-07-2023,150379.5,DEBIT,UPI,
5007008,1000137,24-05-2023,143929.36,DEBIT,UPI,
5007009,1000137,10-05-2023,194534.3,DEBIT,UPI,
5007010,1000137,06-05-2025,1733.71,CREDIT,UPI,
5007011,1000137,07-04-2025,117243.8,DEBIT,UPI,
5007012,1000137,05-01-2025,14168.4,DEBIT,UPI,
5007013,1000137,20-02-2023,99046.83,DEBIT,BRANCH,
5007014,1000137,29-03-2023,97555.73,DEBIT,UPI,
5007015,1000137,16-05-2024,148093.1,DEBIT,NEFT,
5007016,1000137,20-08-2023,15447.15,CREDIT,UPI,
5007017,1000137,27-10-2025,82860.11,CREDIT,BRANCH,
5007018,1000137,06-06-2023,156738.09,DEBIT,BRANCH,
5007019,1000137,18-08-2023,157035.16,DEBIT,NEFT,
5007020,1000137,02-12-2023,160091.25,DEBIT,ATM,
5007021,1000137,18-08-2023,40473.74,DEBIT,IMPS,
5007022,1000137,23-07-2025,51425.78,DEBIT,NEFT,
5007023,1000137,26-12-2024,199964.93,CREDIT,IMPS,
5007024,1000137,10-09-2024,164168.43,CREDIT,NEFT,
5007025,1000137,03-06-2025,160204.22,DEBIT,NEFT,
5007026,1000137,21-10-2023,70760.67,DEBIT,UPI,
5007027,1000137,16-02-2024,104637.89,DEBIT,IMPS,
5007028,1000137,05-06-2024,71128.06,DEBIT,NEFT,
5007029,1000137,15-02-2024,15010.21,DEBIT,BRANCH,
5007030,1000137,27-06-2023,187283.71,DEBIT,BRANCH,
5007031,1000137,12-11-2024,63510.38,CREDIT,BRANCH,
5007032,1000137,05-12-2024,130050.88,DEBIT,NEFT,
5007033,1000137,11-09-2024,65669.29,CREDIT,ATM,
5007034,1000137,18-08-2023,194676.69,DEBIT,IMPS,
5007035,1000137,22-01-2024,142132.64,CREDIT,ATM,
5007036,1000137,24-08-2024,13704.94,CREDIT,IMPS,
5007037,1000137,20-03-2024,188912.93,DEBIT,NEFT,
5007038,1000137,12-05-2025,120021.16,CREDIT,NEFT,
5007039,1000137,17-08-2023,25825.37,CREDIT,BRANCH,
5007040,1000137,01-05-2024,126782.43,DEBIT,IMPS,
5007041,1000137,13-12-2024,78697.21,CREDIT,BRANCH,
5007042,1000137,16-06-2024,27520.77,DEBIT,UPI,
5007043,1000137,24-05-2025,97075.01,DEBIT,IMPS,
5007044,1000137,13-08-2023,96303.23,CREDIT,BRANCH,
5007045,1000137,11-10-2025,18136.65,CREDIT,IMPS,
5007046,1000137,12-04-2023,162647.38,CREDIT,NEFT,
5007047,1000137,18-04-2024,171219.52,CREDIT,IMPS,
5007048,1000137,31-12-2025,37615.15,CREDIT,ATM,
5007049,1000137,27-02-2025,20216.81,DEBIT,UPI,
5007050,1000137,17-08-2025,114447.63,CREDIT,UPI,
5007051,1000137,27-11-2023,34345.8,DEBIT,UPI,
5007052,1000137,17-09-2023,137741.16,DEBIT,NEFT,
5007053,1000137,10-11-2023,67349.51,DEBIT,IMPS,
5007054,1000137,10-11-2024,197082.95,DEBIT,BRANCH,
5007055,1000137,06-03-2025,57625.37,CREDIT,ATM,
5007056,1000137,01-05-2025,64640.38,CREDIT,NEFT,
5007057,1000137,01-07-2024,2947.97,DEBIT,ATM,
5007058,1000137,16-04-2024,62708.18,CREDIT,BRANCH,
5007059,1000137,16-06-2024,13155.88,DEBIT,IMPS,
5007060,1000137,15-09-2025,28271.61,DEBIT,UPI,
5007061,1000137,26-12-2024,150617.06,DEBIT,ATM,
5007062,1000138,25-12-2023,2945.81,CREDIT,BRANCH,
5007063,1000138,10-11-2024,147513.38,DEBIT,IMPS,
5007064,1000138,28-02-2023,10868.89,DEBIT,BRANCH,
5007065,1000138,10-06-2023,4937.48,DEBIT,NEFT,
5007066,1000138,09-05-2024,185578.15,DEBIT,NEFT,
5007067,1000138,25-12-2025,93638.05,DEBIT,BRANCH,
5007068,1000138,27-01-2025,47160.15,DEBIT,IMPS,
5007069,1000138,29-04-2025,151310.35,DEBIT,IMPS,
5007070,1000138,22-04-2023,87261.23,DEBIT,ATM,
5007071,1000138,27-10-2023,13021.07,DEBIT,UPI,
5007072,1000138,20-05-2023,189405.37,DEBIT,UPI,
5007073,1000138,14-06-2025,57655.71,CREDIT,IMPS,
5007074,1000138,13-11-2023,81287.01,DEBIT,IMPS,
5007075,1000138,31-10-2024,159737.5,DEBIT,IMPS,
5007076,1000138,22-07-2024,35887.46,CREDIT,IMPS,
5007077,1000138,30-08-2025,69181.86,CREDIT,NEFT,
5007078,1000138,19-11-2024,176946.22,CREDIT,IMPS,
5007079,1000138,25-08-2024,113900.33,DEBIT,ATM,
5007080,1000138,13-03-2024,100874.09,CREDIT,ATM,
